,author,url,upvote,target_id,target_type,content,time,id
849,meng-qin-guan-tou,https://www.zhihu.com/question/61951225/answer/205414377,0,61951225,question,只有一点 印度没有总参印度没有总参印度没有总参就这个指挥体系就别出来丢人了武器再先进，运营出了问题，一万领先都得被翻盘，更不用说领先的是咱们,2017-07-29,205414377
850,shen-mou-ren-40,https://www.zhihu.com/question/61951225/answer/205174153,0,61951225,question,哇，难道现在战争只有一种形式吗? ,2017-07-28,205174153
851,yu-chao-98-25,https://www.zhihu.com/question/61951225/answer/204698947,0,61951225,question,印度的后勤压力肯定要比中国的小很多很多！因为解放军一轮攻击下去，阿三就没几个人啦！还要什么后勤！！！,2017-07-27,204698947
852,he-he-he-3-62,https://www.zhihu.com/question/61951225/answer/204628511,0,61951225,question,演个锤子，善战者无赫赫之功。上兵伐谋，其次伐交，其次伐兵，其下攻城。在西藏这种躺着算奉献的高海拔地区，最先想到的是工程？美国本世纪打的阿富汗战争和伊拉克战争好不好啊。人家家大业大，可劲造。都有点难受。印度时核大国。俄罗斯打克里米亚爽不爽啊。你也想爽一爽？,2017-07-27,204628511
853,shi-shi-73-78,https://www.zhihu.com/question/61951225/answer/204376960,0,61951225,question,京东这种企业都能送到了的地方，你真觉得拥有一个大政府的中国，会送不到？更何况也不是第一次了。,2017-07-27,204376960
854,xlzl,https://www.zhihu.com/question/61951225/answer/202897232,0,61951225,question,撼山易撼解放军难。,2017-07-24,202897232
855,chen-mo-de-gao-yang-48-32,https://www.zhihu.com/question/61951225/answer/201769664,0,61951225,question,所谓的后勤是否能够供应的上，是要区分战争强度的。首先，如果强度仅止于洞朗地区，以俘虏或者歼灭入侵敌军和守卫该地区为目标，大概一个装甲旅就可以了，按照3000人、120辆坦克计算，确保后勤补给是没有问题的。其次，是中强度的冲突。在这个强度上，我们应该要考虑的是3个方向的后勤补给：东线、中线和西线。东线，就是藏南地区；西线，就是克什米尔地区。中线，则是当前争议地区前出至西里古里走廊。单纯以后勤补给论，西线最顺畅（中巴走廊就经过这里），而东线的后勤，由于恶劣的地理环境，其实基本不用考虑。在这个强度中，战略要点在西里古里走廊，而如果要攻打这里，大约需要2至3个集团军的后勤补给辆。由于是山地作战，携带弹药和食物基数恐怕只能维持2—3天，因此伴随保障十分必要。由于地形问题，这样的后勤补给能力恐怕我们目前不具备。但是，一旦切断西里古里走廊，则印度的后勤补给将会更加困难。,2017-07-21,201769664
856,zu-yun-da-si-63,https://www.zhihu.com/question/61951225/answer/201181864,0,61951225,question,我想说的是，以印度的区位优势，切断印度洋海运，假设战争持续两个月，中国民企国企要损失多少，我们的战略资源还是受很大限制的，我觉得这也是高层不愿意跟印度闹翻的原因之一,2017-07-20,201181864
857,aaron-89-44,https://www.zhihu.com/question/61951225/answer/200437937,0,61951225,question,后勤什么，直接往新德里送快递就行了，有本事他也送快递我们啊，现代战争还靠人是傻了吧。,2017-07-19,200437937
858,ni-long-ge-ge,https://www.zhihu.com/question/61951225/answer/200174088,0,61951225,question,可以围魏救赵，派海军从印度洋开打！,2017-07-18,200174088
859,guo-jiang-8,https://www.zhihu.com/question/61951225/answer/198957940,0,61951225,question,"蒋介石说：古人所谓“攘外必先安内”，意思就是先要平定内乱，然后可以抵御外侮，这话有至当不移、颠扑不破的至理。日本人侵略是外来的，好像是从皮肤上渐渐溃烂的疮毒，土匪捣乱是内发的，如同内脏有了毛病，这实在是心腹之患；因为这个内疾不除，外来的毛病就不能医好，而且即算医好，也还是无济于事，到了最后，病人还是要断送在这个心腹内疾。无论日本人怎样凶险，我确信日本帝国主义终归一定会失败在我们面前，一定可以由我们一般革命军将士的手里来将他们消灭。我们应当坚确认定革命军当前的责任，第一个乃是剿匪来安内，第二个才是抗日来攘外。要晓得剿匪的工作，实是抗日的前提，要抗日就要先剿匪，能剿匪就一定能够抗日。大家总要记住我们革命的生死成败，我们国家的绝续兴亡，在目前完全决于剿匪，剿匪如果失败。那就一切都要失败，都不可挽救，你想匪都剿不了，那里还能抗日，这不是自欺欺人之谈吗？


——————————希望国家打我的脸！",2017-07-16,198957940
860,qin-xiang-long-71,https://www.zhihu.com/question/61951225/answer/198158952,0,61951225,question,短期搞他一下是没啥问题的，包括低、中、高烈度都没问题。要持久战的话确实很难很难，尤其是冬季大雪封山的情况下，估计只有靠火箭弹梨地。不过，三哥家的后勤状况并不比土鳖强，甚至更加悲剧。他们的难点和我们刚好相反，土鳖是难在“最后三公里”，从拉萨，日客则或者支援机场到前线战区估计还是少不了62年那样的肩挑马抗。而三哥家虽然补给从国内各地运到前线一马平川，问题是，他们自己不会造啊！！！那一堆万国牌的枪支弹药几乎都得满地球到处跑去采购，鹰酱家、毛熊家、公鸡家、犹大家、牛牛家。。。。光陆军需要全球采购的弹药就有46种之多，等把这些弹药都凑齐活了运到前线，会不会发现，嗯，土鳖已经打完收工回家澡都洗完了~,2017-07-14,198158952
861,xiezq1018,https://www.zhihu.com/question/61951225/answer/197990847,0,61951225,question,没有海军包抄到位，即使打胜了意义也不大,2017-07-14,197990847
862,6ren,https://www.zhihu.com/question/61951225/answer/197962250,0,61951225,question,就两条：第一，我们可以从印度洋为主攻方向攻入印度！没有山地战问题。第二，山地补给，多用直升机或者无人机，加大科技应用力度，别老是人力。,2017-07-13,197962250
863,wang-___-fan-45,https://www.zhihu.com/question/61951225/answer/197913726,0,61951225,question,21世纪啦，为啥还需要用陆军和印度硬磕？用空军炸断他们山地师的补给线不行吗？他们几十万人常驻难道就不要后勤的？,2017-07-13,197913726
864,zhang-xiao-bai-14-18,https://www.zhihu.com/question/61951225/answer/197854916,0,61951225,question,我自己去西藏当地的感觉当地的交通运输能力基本上是内陆的二分之一吧。,2017-07-13,197854916
865,yang-fu-17-6,https://www.zhihu.com/question/61951225/answer/197818496,0,61951225,question,川藏铁路修好后，估计问题就不大了。现在客观来说，有点吃力,2017-07-13,197818496
866,wu-jie-ren-sheng,https://www.zhihu.com/question/61951225/answer/197803946,0,61951225,question,那种地方冬天下雪就封山连驻扎的部队都得撤。他们想待就待吧。,2017-07-13,197803946
867,xiao-wan-yang,https://www.zhihu.com/question/61951225/answer/197676187,0,61951225,question,高技术部队打传统部队，那还不是摁着打么？无人机直接飞到印度的前方后勤补给点轰炸，前线13个山地师能饿死你信不信？,2017-07-13,197676187
868,tai-bu-14,https://www.zhihu.com/question/61951225/answer/195819173,0,61951225,question,小规模冲突还则罢了，如果是国战很可能使用蛙跳战术，阿克赛钦佯攻吸引火力，然后直接越过冲突地区，利用战机的代差优势，直扑新德里。。同时南海舰队加尔各答强行登陆。。,2017-07-09,195819173
869,chen-mou-mou-81-41,https://www.zhihu.com/question/61951225/answer/195638902,0,61951225,question,为什么要困死在青藏高原？占领印度之后把后勤基地设在那边不行么。,2017-07-09,195638902
870,sqrc,https://www.zhihu.com/question/61951225/answer/195587522,0,61951225,question,如果印度死了心的硬磕那就直接国战，最终目的不是让它倒退多少年而是要肢解印度联邦永诀后患,2017-07-09,195587522
871,wu-yue-wei-liang-98,https://www.zhihu.com/question/61951225/answer/195422099,0,61951225,question,嗯，现在只能说巴基斯坦已经在克什米尔地区开火了，新闻刚说的,2017-07-08,195422099
872,flashimba,https://www.zhihu.com/question/61951225/answer/195141414,0,61951225,question,都跟的上的，无论打多大都跟的上，别忘了可以多线作战，有巴基斯坦方向,2017-07-08,195141414
873,tao-gu-liu-xian,https://www.zhihu.com/question/61951225/answer/194149054,0,61951225,question,没问题，中国还好，有铁路，印度都是在喜马拉雅山里打转。,2017-07-05,194149054
874,,https://www.zhihu.com/question/61951225/answer/214304821,0,61951225,question,印度有将近18万山地军队在冲突边境 并且印度数十年卧薪尝胆 并且有国际社会支持还有俄罗斯支持 这一仗打起来不好说,2017-08-14,214304821
875,,https://www.zhihu.com/question/61951225/answer/210514795,0,61951225,question,直升机还是不够多啊,2017-08-08,210514795
876,,https://www.zhihu.com/question/61951225/answer/205361220,0,61951225,question,西线问题不大，因为地形气候恶劣，双方都不可能展开大部队。而且，有段地方接近克什米尔冲突区，对印度压力很大。东线的确不太有利。藏南是可惜了，那块地方和一般大家想象中西藏不一样，海拔已经下降了，是亚热带气候，小江南。有人采访过林芝军分区当年参战的老人，对方就觉得守住没有任何问题（当然，站在中央角度，看问题视角不一样）。东线的确印度更容易补给，而且还弄了许多移民过去。,2017-07-29,205361220
877,,https://www.zhihu.com/question/61951225/answer/199078157,0,61951225,question,难。你可以推测出来的。什么时候印度动不动在首都附近军演的话，那个时候就是供应差不多的时候啦。,2017-07-16,199078157
